05/08/2018,5.9518,6.0134,5.8902,5.9328,30560768,25.8827,32.0409,12.1724,58.0063,33.539,4.5014,95.4263,22.4714,0.2462,-2.6365,-2.002,-2.6365,-2.002,14.5095,11.5764,9.1613,11.2142,-146.7513,-121.3993,-77.8629,18.6255,28.908,6.0519,6.1265,6.2802,6.539,-0.5695,-0.7448,-93.2871,-91.0051,6.2559
05/09/2018,5.805,5.8429,5.7009,5.7103,53261710,27.9833,37.5677,10.8158,63.9376,47.9512,3.1524,97.5674,60.4315,0.0882,-3.0023,-2.2021,-3.0023,-2.2021,2.4815,8.5316,9.4533,9.496,-188.0493,-156.5752,-168.3838,11.4044,23.1576,5.9721,6.0725,6.2345,6.5246,-1.4387,-0.9183,-98.7894,-98.5185,6.1901
05/10/2018,5.8029,5.824,5.7224,5.7745,33093543,29.9339,35.4798,10.2146,68.6826,40.5106,2.6633,98.6379,37.0924,0.0542,-3.1767,-2.397,-3.1767,-2.397,19.4298,12.1403,10.7495,9.788,-148.23,-124.2271,-108.9207,21.6323,27.6308,5.9075,6.0193,6.2031,6.5122,-0.9733,-0.932,-90.0352,-84.7587,6.0922
05/11/2018,5.7435,5.7766,5.6771,5.7056,14241791,31.9036,35.9799,9.7063,72.8532,41.2386,2.2768,99.2392,40.4945,0.0323,-3.3727,-2.5922,-3.3727,-2.5922,8.0236,9.9783,10.2167,10.1398,-139.4179,-123.0629,-94.2982,18.9003,25.889,5.8649,5.9554,6.1686,6.4974,-0.8635,-0.9149,-96.2618,-92.921,6.014
05/14/2018,5.7482,5.7482,5.6251,5.6251,19300222,33.9078,36.3693,9.1026,76.564,41.4226,1.8595,99.5805,41.3674,0.0162,-3.6003,-2.7938,-3.6003,-2.7938,0.0,9.1511,10.4232,10.4631,-132.9131,-124.5953,-92.8314,16.1246,23.9865,5.8121,5.891,6.1345,6.4794,-1.0083,-0.9383,-100.0,-100.0,5.9466
05/15/2018,5.5304,5.5399,5.4547,5.5115,18438086,36.2533,41.7677,8.3304,80.2594,55.5263,1.4118,99.7813,75.3938,0.0068,-3.8969,-3.0144,-3.8969,-3.0144,14.6316,7.5518,8.8937,9.8446,-153.2408,-151.3367,-151.3138,12.9849,21.5767,5.7418,5.8195,6.0904,6.4594,-1.3508,-1.0414,-93.9413,-90.1662,5.8823
05/16/2018,5.5115,5.5683,5.4452,5.4925,25064098,38.0798,39.1816,9.2431,80.0575,45.6097,5.2799,79.4661,41.0087,10.5256,-4.1184,-3.2352,-4.1184,-3.2352,12.4868,9.0395,8.5808,9.2993,-137.6316,-127.0869,-108.7046,12.5096,21.1932,5.6789,5.7683,6.0395,6.4352,-1.1579,-1.0705,-95.0053,-91.6755,5.7968
05/17/2018,5.4641,5.4641,5.3363,5.3647,28650534,40.072,41.5637,8.522,81.0562,50.9314,4.1144,81.7728,56.4109,4.8788,-4.4281,-3.4738,-4.4281,-3.4738,6.4501,11.1895,9.2603,8.9116,-146.813,-132.7887,-116.9015,9.7182,18.7759,5.5977,5.7054,5.9818,6.4085,-1.4273,-1.1597,-97.236,-94.394,5.7265
05/18/2018,5.2558,5.2653,5.0948,5.2226,81622722,42.4224,47.6374,7.4418,83.1605,63.3759,2.7861,88.7388,77.8914,1.7095,-4.8282,-3.7447,-4.8282,-3.7447,19.5592,12.8321,11.0204,9.6205,-166.0139,-158.6476,-143.5854,7.5366,16.5196,5.5281,5.6272,5.9207,6.3787,-1.8697,-1.3372,-89.6985,-82.4739,5.6484
05/21/2018,5.2747,5.2747,5.1232,5.1611,30160562,44.4992,44.2469,7.3537,84.047,51.6711,3.4175,86.9586,45.0427,3.6052,-5.186,-4.0329,-5.186,-4.0329,14.0021,13.3372,12.4529,10.9112,-144.2671,-139.9843,-105.6955,6.7693,15.6434,5.4404,5.5501,5.8589,6.3465,-1.796,-1.4519,-93.9118,-90.2757,5.5377
05/22/2018,5.199,5.2747,5.1564,5.2274,30244097,46.4277,41.7482,6.9384,84.7562,43.7791,2.8955,86.0685,27.1568,2.1736,-5.3243,-4.2912,-5.3243,-4.2912,28.0042,20.5219,15.5637,13.0123,-122.1458,-112.0024,-69.3511,17.3521,20.5365,5.3721,5.4795,5.803,6.3128,-0.867,-1.3057,-86.5367,-79.7062,5.4491
05/23/2018,5.2085,5.2463,5.184,5.2133,24663767,48.2184,40.4526,6.7231,85.3235,39.7795,2.631,85.6235,19.1483,1.5326,-5.4001,-4.513,-5.4001,-4.513,32.0877,24.698,19.519,15.8452,-111.0822,-96.4138,-52.6464,16.8768,20.2672,5.3133,5.4298,5.7512,6.279,-0.4117,-1.0822,-87.9683,-74.9736,5.3783
05/24/2018,5.2083,5.2653,5.1514,5.2653,20221327,49.954,39.7713,6.336,86.0838,37.8523,2.1765,89.8383,24.0634,0.7374,-5.3288,-4.6761,-5.3288,-4.6761,94.7749,51.6223,32.2807,22.4545,-97.7656,-82.0362,-33.598,25.6407,24.2134,5.2781,5.3789,5.6991,6.2442,0.1053,-0.7853,-81.8133,-63.9916,5.3216
05/25/2018,5.2274,5.2368,5.1232,5.1611,18269474,51.6288,38.3405,5.881,86.9483,34.0312,1.7147,93.4586,21.6835,0.3214,-5.3689,-4.8147,-5.3689,-4.8147,25.0165,50.6264,42.3156,31.3718,-97.806,-86.3517,-81.2483,20.5704,21.8769,5.2308,5.3245,5.6399,6.2111,-0.3793,-0.6838,-92.7825,-82.0471,5.2762
05/29/2018,5.0001,5.0475,4.8865,4.9243,30274301,53.6126,44.5626,5.1164,88.7006,51.7093,1.1336,96.5763,65.9139,0.101,-5.696,-4.991,-5.696,-4.991,9.7372,43.1762,48.475,41.0237,-128.1679,-127.3085,-233.3333,13.4952,17.6973,5.1679,5.2544,5.5727,6.1743,-1.7763,-0.9569,-96.0477,-90.2628,5.2653
05/30/2018,4.9338,5.038,4.9054,4.9906,30628095,55.4547,41.7405,4.7924,90.1023,42.9284,0.9411,98.1351,39.6566,0.0608,-5.8007,-5.1529,-5.8007,-5.1529,27.4815,20.7451,38.1826,42.991,-113.2563,-109.4574,-108.0407,22.2324,22.1802,5.1347,5.2023,5.5109,6.1383,-1.2918,-1.0407,-88.896,-73.1839,5.2368
05/31/2018,4.9906,5.019,4.9433,4.9717,11841217,57.1653,40.1762,4.6128,91.2238,38.2886,0.8394,98.9145,27.2584,0.0418,-5.8534,-5.293,-5.8534,-5.293,22.4921,19.9036,27.9416,38.1997,-103.1417,-99.2493,-72.9912,21.5099,21.8154,5.1077,5.1502,5.4593,6.1034,-0.8233,-0.9863,-90.428,-78.0526,5.1667
06/01/2018,5.0285,5.0664,4.9622,4.9954,24901418,58.0692,38.0618,6.7641,85.1627,32.2847,7.8408,58.4377,14.6497,21.0642,-5.799,-5.3942,-5.799,-5.3942,31.0876,27.0204,22.5564,29.5602,-88.8855,-85.681,-40.983,25.0724,23.5141,5.0745,5.1133,5.4093,6.0658,-0.3187,-0.8194,-87.3622,-71.2513,5.1107
06/04/2018,5.0948,5.1137,5.0285,5.0569,20224292,58.2502,35.7607,8.7724,74.4726,26.408,13.6916,60.3668,7.1451,30.7558,-5.6012,-5.4356,-5.6012,-5.4356,75.0,42.8599,29.928,26.8087,-70.4985,-62.6999,8.852,34.1243,27.8922,5.0522,5.0967,5.362,6.031,0.2733,-0.5462,-75.0073,-55.0158,4.8865
06/05/2018,5.0096,5.038,4.8865,4.8912,33020265,58.8384,39.8396,8.0202,71.4539,40.4595,10.3119,61.0662,52.5595,12.4228,-5.6404,-5.4766,-5.6404,-5.4766,2.0687,36.0521,35.3108,29.2651,-94.2074,-105.5236,-82.301,24.7323,23.9195,4.9987,5.0697,5.3099,5.9932,-0.6312,-0.5675,-99.3106,-98.6583,5.1137
06/06/2018,4.8628,4.8959,4.7869,4.8154,24948225,59.6271,42.7138,7.573,71.1683,48.8524,8.6122,71.3081,69.3537,7.048,-5.7314,-5.5275,-5.7314,-5.5275,8.7209,28.5965,35.8362,33.6917,-116.8976,-130.7702,-180.6974,21.5647,22.3511,4.9494,5.0285,5.254,5.9532,-1.1893,-0.7229,-95.7915,-91.2791,5.1137
06/07/2018,4.716,4.7823,4.5455,4.5929,103273658,60.8096,48.7632,6.5925,73.5933,62.5645,5.7027,83.0246,83.0488,2.2427,-6.0958,-5.6412,-6.0958,-5.6412,8.3421,6.3772,23.6753,31.6074,-161.7683,-187.3291,-177.7651,14.99,18.5138,4.902,4.9665,5.1982,5.9109,-2.3183,-1.1218,-93.4997,-91.6579,5.1006
06/08/2018,4.7349,4.8486,4.6829,4.8202,35623293,61.1743,43.0737,8.8486,70.6976,44.6865,11.4824,61.426,36.2366,15.5939,-5.9643,-5.7058,-5.9643,-5.7058,48.3457,21.8029,18.9256,26.1457,-111.0761,-110.3694,-60.2478,37.6471,31.4597,4.8777,4.922,5.1504,5.8728,-0.5864,-0.9879,-62.3286,-51.6543,5.0673
06/11/2018,4.8391,4.9149,4.7728,4.8045,25740803,60.8133,40.2623,11.3164,63.8766,37.2853,17.3082,36.0102,22.2789,27.5589,-5.8226,-5.7292,-5.8226,-5.7292,52.5888,36.4255,21.5352,21.3787,-88.6124,-79.2061,-23.8777,36.8556,31.0922,4.8538,4.8863,5.1054,5.8314,0.0627,-0.7253,-64.4816,-54.4175,5.036
06/12/2018,4.805,4.8675,4.7765,4.7908,24520768,60.478,38.528,10.8289,58.4197,32.9206,15.2821,23.3023,14.9189,18.4546,-5.6711,-5.7175,-5.6711,-5.7175,66.405,55.7798,38.0028,26.1545,-88.1577,-78.8739,-23.3655,36.0832,30.7547,4.8246,4.873,5.0637,5.7923,0.0859,-0.5225,-65.9211,-56.8286,5.0066
06/13/2018,4.8154,4.8486,4.7017,4.7443,32709163,60.3915,39.3912,10.0745,56.5867,36.3597,12.362,40.6042,33.4989,8.93,-5.5664,-5.6873,-5.5664,-5.6873,53.817,57.6036,49.9363,36.4914,-96.6188,-88.7561,-39.0591,33.3183,29.5808,4.7799,4.8483,5.0253,5.7511,-0.2446,-0.453,-72.3812,-59.6345,4.9789
06/14/2018,4.7823,4.8959,4.7255,4.7384,52963727,59.7814,36.2375,11.4903,51.0508,28.4715,15.7022,26.0295,15.2452,19.1896,-5.4344,-5.6367,-5.4344,-5.6367,23.9224,48.0481,53.8105,47.2499,-83.7648,-67.3682,12.1597,32.9446,29.4273,4.7581,4.825,4.9876,5.7091,-0.3082,-0.4168,-72.0961,-47.7802,4.9529
06/15/2018,4.7349,4.7539,4.6497,4.716,45151986,59.4708,38.0659,10.9148,49.672,34.769,13.4687,39.8706,38.2399,11.5155,-5.3091,-5.5712,-5.3091,-5.5712,25.0,34.2465,46.6327,50.1265,-107.6658,-97.147,-72.3424,31.3854,28.816,4.7439,4.7971,4.9552,5.6677,-0.3633,-0.4034,-69.993,-53.8441,4.9285
06/18/2018,4.6711,4.7762,4.6233,4.7571,38341446,59.2687,36.5405,10.1143,49.523,31.1474,10.6818,53.4893,26.9153,5.2978,-5.0862,-5.4742,-5.0862,-5.4742,49.0829,32.6684,38.321,46.2548,-92.8312,-83.6774,-98.6678,37.6973,31.6227,4.7673,4.7671,4.9319,5.633,-0.0137,-0.306,-62.7596,-54.1152,4.9055
06/19/2018,4.6806,4.8526,4.6711,4.7809,39234587,58.2085,33.4083,12.8555,42.3732,23.8307,18.0606,45.5102,11.7953,25.9684,-4.8163,-5.3426,-4.8163,-5.3426,57.8136,43.9655,36.9601,40.638,-65.0502,-47.5323,-2.7767,41.3427,33.2636,4.7617,4.756,4.9129,5.6,0.2451,-0.1682,-58.5709,-45.9534,4.8839
06/20/2018,4.8238,4.8239,4.671,4.6758,26906767,57.2244,31.0025,11.928,36.66,19.1178,14.479,41.4081,6.0916,13.3412,-4.7243,-5.219,-4.7243,-5.219,19.259,42.0518,39.5619,38.281,-77.3386,-70.581,-62.9487,31.7667,29.8562,4.7433,4.7421,4.8853,5.5621,-0.4194,-0.231,-77.0679,-80.741,4.8636
06/21/2018,4.6711,4.7093,4.5947,4.6008,24371179,56.6394,32.9605,11.2715,36.7285,26.5542,12.2104,51.074,31.5932,7.7165,-4.7257,-5.1203,-4.7257,-5.1203,2.3653,26.4793,37.4989,38.007,-110.7534,-121.834,-165.8899,26.6312,27.6774,4.7162,4.7429,4.8547,5.5216,-0.9728,-0.4165,-90.2675,-97.9748,4.8526
06/22/2018,4.6615,4.7093,4.5756,4.5994,21961911,56.1757,31.7527,10.5425,37.7618,24.2723,9.9393,61.0765,23.0104,3.8899,-4.6795,-5.0321,-4.6795,-5.0321,8.5921,10.0721,26.2011,34.4206,-111.8338,-118.9601,-119.4713,26.5378,27.6368,4.6955,4.7208,4.8214,5.4856,-0.8403,-0.5224,-89.0558,-92.5695,4.8342
06/25/2018,4.6615,4.6615,4.5947,4.6233,25668722,55.7451,30.6849,10.188,38.5884,21.7463,8.9049,66.0778,15.3861,2.601,-4.5531,-4.9363,-4.5531,-4.9363,17.2202,9.3925,15.3146,26.3382,-108.9742,-109.7873,-82.3552,31.3356,29.5346,4.679,4.7027,4.7945,5.4501,-0.3807,-0.487,-78.9388,-82.7798,4.8169
06/26/2018,4.6233,4.6329,4.5087,4.5374,32654147,55.7099,33.1174,9.5453,43.3559,30.997,7.1706,80.521,45.1148,1.1653,-4.5493,-4.8589,-4.5493,-4.8589,9.1053,11.6392,10.3679,17.2946,-135.5223,-151.4389,-115.8394,24.599,26.8129,4.6535,4.6773,4.7751,5.4147,-0.685,-0.5365,-92.9345,-91.6546,4.8006
